USAF,WBAN,YEAR,MONTH,DAY,HOUR,AIR_TEMP,DEW_POINT_TEMP,SEA_LVL_PRESSURE,WIND_DIR,WIND_SPEED_RATE,SKY_CVRG_CODE,LIQ_DEPTH_ONE_HOUR,LIQ_DEPTH_SIX_HOUR
722640,93035,1940,07,22,19,313,135,10166,180,21,-9999,-9999,-9999
722640,93035,1940,07,22,20,318,135,10159,180,26,-9999,-9999,-9999
722640,93035,1940,07,23,12,169,135,10186,360,10,-9999,-9999,-9999
722640,93035,1940,07,23,13,202,141,10190,23,5,-9999,-9999,-9999
722640,93035,1940,07,23,14,241,141,10190,135,5,-9999,-9999,-9999
722640,93035,1940,07,23,15,257,141,10190,180,15,-9999,-9999,-9999
722640,93035,1940,07,23,16,274,119,10190,180,26,-9999,-9999,-9999
722640,93035,1940,07,23,17,285,124,10186,293,15,-9999,-9999,-9999
722640,93035,1940,07,23,18,302,124,10183,270,15,-9999,-9999,-9999
722640,93035,1940,07,23,19,318,130,10180,203,15,-9999,-9999,-9999
722640,93035,1940,07,23,20,329,130,10169,180,21,-9999,-9999,-9999
722640,93035,1940,07,24,12,169,146,10166,360,15,-9999,-9999,-9999
722640,93035,1940,07,24,13,218,146,10166,0,0,-9999,-9999,-9999
722640,93035,1940,07,24,14,246,152,10166,180,21,-9999,-9999,-9999
722640,93035,1940,07,24,15,268,152,10166,180,31,-9999,-9999,-9999
722640,93035,1940,07,24,16,291,152,10163,180,36,-9999,-9999,-9999
722640,93035,1940,07,24,17,302,152,10159,225,51,-9999,-9999,-9999
722640,93035,1940,07,24,18,318,152,10156,180,36,-9999,-9999,-9999
722640,93035,1940,07,24,19,329,152,10149,180,31,-9999,-9999,-9999
722640,93035,1940,07,24,20,329,157,10146,180,26,-9999,-9999,-9999
722640,93035,1940,07,25,12,174,135,10146,360,15,-9999,-9999,-9999
722640,93035,1940,07,25,13,213,141,10139,45,5,-9999,-9999,-9999
722640,93035,1940,07,25,14,252,141,10142,180,5,-9999,-9999,-9999
722640,93035,1940,07,25,15,280,141,10139,225,21,-9999,-9999,-9999
722640,93035,1940,07,25,16,296,135,10135,45,15,-9999,-9999,-9999
722640,93035,1940,07,25,17,313,135,10132,225,41,-9999,-9999,-9999
722640,93035,1940,07,25,18,324,141,10129,270,36,-9999,-9999,-9999
722640,93035,1940,07,25,19,335,135,10125,225,41,-9999,-9999,-9999
722640,93035,1940,07,25,20,335,135,10119,225,31,-9999,-9999,-9999
722640,93035,1940,07,26,12,185,130,10105,270,15,-9999,-9999,-9999
722640,93035,1940,07,26,13,202,124,10105,0,0,-9999,-9999,-9999
722640,93035,1940,07,26,14,252,124,10105,0,0,-9999,-9999,-9999
722640,93035,1940,07,26,15,280,124,10105,158,5,-9999,-9999,-9999
722640,93035,1940,07,26,16,307,124,10102,270,15,-9999,-9999,-9999
722640,93035,1940,07,26,17,324,124,10098,90,21,-9999,-9999,-9999
722640,93035,1940,07,26,18,329,130,10091,135,15,-9999,-9999,-9999
722640,93035,1940,07,26,19,352,130,10085,135,21,-9999,-9999,-9999
722640,93035,1940,07,26,20,329,135,10085,270,46,-9999,-9999,-9999
722640,93035,1940,07,27,12,185,180,10108,360,5,-9999,-9999,-9999
722640,93035,1940,07,27,13,191,180,10122,0,0,-9999,-9999,-9999
722640,93035,1940,07,27,14,218,180,10129,338,5,-9999,-9999,-9999
722640,93035,1940,07,27,15,241,180,10129,180,15,-9999,-9999,-9999
722640,93035,1940,07,27,16,274,180,10129,0,0,-9999,-9999,-9999
722640,93035,1940,07,27,17,296,174,10125,158,41,-9999,-9999,-9999
722640,93035,1940,07,27,18,313,180,10119,203,36,-9999,-9999,-9999
722640,93035,1940,07,27,19,296,191,10115,90,31,-9999,-9999,-9999
722640,93035,1940,07,27,20,318,185,10112,158,15,-9999,-9999,-9999
722640,93035,1940,07,28,13,213,157,10132,45,5,-9999,-9999,-9999
722640,93035,1940,07,28,14,252,152,10135,180,5,-9999,-9999,-9999
722640,93035,1940,07,29,12,157,157,10166,338,5,-9999,-9999,-9999
722640,93035,1940,07,29,13,185,169,10169,23,15,-9999,-9999,-9999
722640,93035,1940,07,29,14,218,174,10169,158,5,-9999,-9999,-9999
722640,93035,1940,07,29,15,235,169,10173,158,21,-9999,-9999,-9999
722640,93035,1940,07,29,16,252,169,10173,248,21,-9999,-9999,-9999
722640,93035,1940,07,29,17,268,169,10173,158,26,-9999,-9999,-9999
722640,93035,1940,07,29,18,291,169,10169,180,15,-9999,-9999,-9999
722640,93035,1940,07,29,19,280,157,10166,248,46,-9999,-9999,-9999
722640,93035,1940,07,29,20,268,157,10159,270,51,-9999,-9999,-9999
722640,93035,1940,07,30,12,191,174,10156,45,5,-9999,-9999,-9999
722640,93035,1940,07,30,13,218,169,10159,0,0,-9999,-9999,-9999
722640,93035,1940,07,30,14,241,169,10163,158,5,-9999,-9999,-9999
722640,93035,1940,07,30,15,252,163,10163,158,15,-9999,-9999,-9999
722640,93035,1940,07,30,16,268,163,10163,225,15,-9999,-9999,-9999
722640,93035,1940,07,30,17,285,157,10159,225,15,-9999,-9999,-9999
722640,93035,1940,07,30,18,302,157,10156,158,15,-9999,-9999,-9999
722640,93035,1940,07,30,19,296,157,10149,113,15,-9999,-9999,-9999
722640,93035,1940,07,30,20,274,174,10146,135,51,-9999,-9999,-9999
722640,93035,1940,07,31,12,174,163,10163,360,15,-9999,-9999,-9999
722640,93035,1940,07,31,13,213,174,10159,0,0,-9999,-9999,-9999
722640,93035,1940,07,31,14,235,169,10159,180,5,-9999,-9999,-9999
722640,93035,1940,07,31,15,257,174,10159,180,31,-9999,-9999,-9999
722640,93035,1940,07,31,16,274,174,10159,225,26,-9999,-9999,-9999
722640,93035,1940,07,31,17,268,174,10156,180,21,-9999,-9999,-9999
722640,93035,1940,07,31,18,274,174,10152,180,21,-9999,-9999,-9999
722640,93035,1940,07,31,19,280,180,10149,113,82,-9999,-9999,-9999
722640,93035,1940,07,31,20,302,174,10146,90,62,-9999,-9999,-9999
722640,93035,1940,08,01,12,169,146,10149,360,10,-9999,-9999,-9999
722640,93035,1940,08,01,13,202,152,10149,0,0,-9999,-9999,-9999
722640,93035,1940,08,01,14,246,152,10152,0,0,-9999,-9999,-9999
722640,93035,1940,08,01,15,274,146,10152,180,15,-9999,-9999,-9999
722640,93035,1940,08,01,16,291,146,10152,180,15,-9999,-9999,-9999
722640,93035,1940,08,01,17,285,146,10149,180,21,-9999,-9999,-9999
722640,93035,1940,08,01,18,274,146,10146,135,31,-9999,-9999,-9999
722640,93035,1940,08,01,19,280,157,10142,90,36,-9999,-9999,-9999
722640,93035,1940,08,01,20,285,180,10135,23,93,-9999,-9999,-9999
722640,93035,1940,08,02,12,174,146,10142,360,15,-9999,-9999,-9999
722640,93035,1940,08,02,13,202,152,10156,23,5,-9999,-9999,-9999
722640,93035,1940,08,02,14,241,152,10156,360,10,-9999,-9999,-9999
722640,93035,1940,08,02,15,280,146,10156,180,5,-9999,-9999,-9999
722640,93035,1940,08,02,16,291,146,10156,158,21,-9999,-9999,-9999
722640,93035,1940,08,02,17,307,146,10152,225,15,-9999,-9999,-9999
722640,93035,1940,08,02,18,335,152,10146,180,26,-9999,-9999,-9999
722640,93035,1940,08,02,19,268,152,10139,315,72,-9999,-9999,-9999
722640,93035,1940,08,02,20,196,185,10152,225,82,-9999,-9999,-9999
722640,93035,1940,08,03,12,180,174,10169,0,0,-9999,-9999,-9999
722640,93035,1940,08,03,13,185,174,10173,0,0,-9999,-9999,-9999
722640,93035,1940,08,03,14,207,169,10176,248,5,-9999,-9999,-9999
722640,93035,1940,08,03,15,235,169,10176,180,21,-9999,-9999,-9999
722640,93035,1940,08,03,16,285,169,10173,270,36,-9999,-9999,-9999
722640,93035,1940,08,03,17,296,157,10166,270,31,-9999,-9999,-9999
722640,93035,1940,08,03,18,307,157,10163,270,41,-9999,-9999,-9999
722640,93035,1940,08,03,19,318,157,10156,45,15,-9999,-9999,-9999
722640,93035,1940,08,03,20,329,157,10152,315,36,-9999,-9999,-9999
722640,93035,1940,08,04,13,224,169,10142,360,10,-9999,-9999,-9999
722640,93035,1940,08,04,14,263,163,10146,90,15,-9999,-9999,-9999
722640,93035,1940,08,05,12,180,146,10129,360,5,-9999,-9999,-9999
722640,93035,1940,08,05,13,207,157,10139,270,15,-9999,-9999,-9999
722640,93035,1940,08,05,14,230,157,10142,270,26,-9999,-9999,-9999
722640,93035,1940,08,05,15,274,152,10146,90,5,-9999,-9999,-9999
722640,93035,1940,08,05,16,302,152,10149,135,21,-9999,-9999,-9999
722640,93035,1940,08,05,17,307,146,10146,45,62,-9999,-9999,-9999
722640,93035,1940,08,05,18,307,146,10146,90,82,-9999,-9999,-9999
722640,93035,1940,08,05,19,313,135,10142,68,82,-9999,-9999,-9999
722640,93035,1940,08,05,20,296,141,10139,45,57,-9999,-9999,-9999
722640,93035,1940,08,06,12,169,157,10186,360,36,-9999,-9999,-9999
722640,93035,1940,08,06,13,169,169,10207,45,57,-9999,-9999,-9999
722640,93035,1940,08,06,14,169,169,10207,45,41,-9999,-9999,-9999
722640,93035,1940,08,06,15,169,169,10203,360,31,-9999,-9999,-9999
722640,93035,1940,08,06,16,180,174,10200,45,31,-9999,-9999,-9999
722640,93035,1940,08,06,17,202,174,10196,360,15,-9999,-9999,-9999
722640,93035,1940,08,06,18,207,169,10196,360,15,-9999,-9999,-9999
722640,93035,1940,08,06,19,230,169,10193,45,21,-9999,-9999,-9999
722640,93035,1940,08,06,20,252,169,10183,360,15,-9999,-9999,-9999
722640,93035,1940,08,07,12,191,185,10176,23,5,-9999,-9999,-9999
722640,93035,1940,08,07,13,196,180,10176,270,21,-9999,-9999,-9999
722640,93035,1940,08,07,14,207,180,10176,90,26,-9999,-9999,-9999
722640,93035,1940,08,07,15,218,180,10176,90,31,-9999,-9999,-9999
722640,93035,1940,08,07,16,230,185,10176,0,0,-9999,-9999,-9999
722640,93035,1940,08,07,17,246,180,10173,90,21,-9999,-9999,-9999
722640,93035,1940,08,07,18,257,180,10169,90,15,-9999,-9999,-9999
722640,93035,1940,08,07,19,252,185,10163,90,51,-9999,-9999,-9999
722640,93035,1940,08,07,20,246,191,10159,315,26,-9999,-9999,-9999
722640,93035,1940,08,08,12,163,163,10135,338,10,-9999,-9999,-9999
722640,93035,1940,08,08,13,185,169,10135,360,5,-9999,-9999,-9999
722640,93035,1940,08,08,14,218,169,10139,23,5,-9999,-9999,-9999
722640,93035,1940,08,08,15,235,169,10139,90,5,-9999,-9999,-9999
722640,93035,1940,08,08,16,241,174,10142,23,46,-9999,-9999,-9999
722640,93035,1940,08,08,17,268,174,10139,0,0,-9999,-9999,-9999
722640,93035,1940,08,08,18,280,169,10135,90,5,-9999,-9999,-9999
722640,93035,1940,08,08,19,202,196,10142,45,154,-9999,-9999,-9999
722640,93035,1940,08,08,20,196,191,10132,180,57,-9999,-9999,-9999
722640,93035,1940,08,09,12,191,180,10159,45,36,-9999,-9999,-9999
722640,93035,1940,08,09,13,191,185,10163,45,41,-9999,-9999,-9999
722640,93035,1940,08,09,14,218,185,10166,45,62,-9999,-9999,-9999
722640,93035,1940,08,09,15,235,185,10169,45,57,-9999,-9999,-9999
722640,93035,1940,08,09,16,246,185,10169,23,57,-9999,-9999,-9999
722640,93035,1940,08,09,17,257,185,10166,23,51,-9999,-9999,-9999
722640,93035,1940,08,09,18,263,174,10163,45,62,-9999,-9999,-9999
722640,93035,1940,08,09,19,268,163,10159,23,57,-9999,-9999,-9999
722640,93035,1940,08,09,20,274,157,10156,360,46,-9999,-9999,-9999
722640,93035,1940,08,10,12,141,124,10173,360,15,-9999,-9999,-9999
722640,93035,1940,08,10,13,169,113,10176,360,15,-9999,-9999,-9999
722640,93035,1940,08,10,14,224,113,10176,90,10,-9999,-9999,-9999
722640,93035,1940,08,10,15,246,119,10176,225,15,-9999,-9999,-9999
722640,93035,1940,08,10,16,263,113,10176,203,10,-9999,-9999,-9999
722640,93035,1940,08,10,17,280,113,10173,113,15,-9999,-9999,-9999
722640,93035,1940,08,10,18,291,113,10166,90,21,-9999,-9999,-9999
722640,93035,1940,08,10,19,302,113,10159,90,15,-9999,-9999,-9999
722640,93035,1940,08,10,20,307,113,10152,0,0,-9999,-9999,-9999
722640,93035,1940,08,11,13,202,135,10132,360,15,-9999,-9999,-9999
722640,93035,1940,08,11,14,218,130,10132,360,10,-9999,-9999,-9999
722640,93035,1940,08,12,12,169,163,10176,360,15,-9999,-9999,-9999
722640,93035,1940,08,12,13,163,163,10176,360,26,-9999,-9999,-9999
722640,93035,1940,08,12,14,163,163,10176,360,31,-9999,-9999,-9999
722640,93035,1940,08,12,15,163,157,10180,360,21,-9999,-9999,-9999
722640,93035,1940,08,12,16,163,163,10180,23,31,-9999,-9999,-9999
722640,93035,1940,08,12,17,163,163,10180,45,41,-9999,-9999,-9999
722640,93035,1940,08,12,18,163,163,10176,360,31,-9999,-9999,-9999
722640,93035,1940,08,12,19,169,163,10173,23,36,-9999,-9999,-9999
722640,93035,1940,08,12,20,163,157,10169,338,26,-9999,-9999,-9999
722640,93035,1940,08,13,12,163,157,10166,360,10,-9999,-9999,-9999
722640,93035,1940,08,13,13,169,163,10180,68,15,-9999,-9999,-9999
722640,93035,1940,08,13,14,174,163,10180,0,0,-9999,-9999,-9999
722640,93035,1940,08,13,15,180,163,10180,90,5,-9999,-9999,-9999
722640,93035,1940,08,13,16,196,174,10180,45,21,-9999,-9999,-9999
722640,93035,1940,08,13,17,185,174,10180,113,46,-9999,-9999,-9999
722640,93035,1940,08,13,18,185,169,10180,90,31,-9999,-9999,-9999
722640,93035,1940,08,13,19,207,174,10176,90,15,-9999,-9999,-9999
722640,93035,1940,08,13,20,213,174,10166,0,0,-9999,-9999,-9999
722640,93035,1940,08,14,12,163,163,10139,0,0,-9999,-9999,-9999
722640,93035,1940,08,14,13,174,163,10139,0,0,-9999,-9999,-9999
722640,93035,1940,08,14,14,185,163,10139,0,0,-9999,-9999,-9999
722640,93035,1940,08,14,15,202,169,10142,158,15,-9999,-9999,-9999
722640,93035,1940,08,14,16,180,174,10142,0,0,-9999,-9999,-9999
722640,93035,1940,08,14,17,218,174,10139,248,10,-9999,-9999,-9999
722640,93035,1940,08,14,18,235,191,10135,203,26,-9999,-9999,-9999
722640,93035,1940,08,14,19,257,191,10122,158,15,-9999,-9999,-9999
722640,93035,1940,08,14,20,263,191,10119,270,36,-9999,-9999,-9999
722640,93035,1940,08,15,12,157,157,10115,23,10,-9999,-9999,-9999
722640,93035,1940,08,15,13,174,169,10115,360,5,-9999,-9999,-9999
722640,93035,1940,08,15,14,207,185,10115,248,5,-9999,-9999,-9999
722640,93035,1940,08,15,15,246,180,10115,270,51,-9999,-9999,-9999
722640,93035,1940,08,15,16,252,180,10115,270,51,-9999,-9999,-9999
722640,93035,1940,08,15,17,263,180,10108,270,51,-9999,-9999,-9999
722640,93035,1940,08,15,18,268,180,10105,270,46,-9999,-9999,-9999
722640,93035,1940,08,15,19,280,157,10099,270,46,-9999,-9999,-9999
722640,93035,1940,08,15,20,291,146,10096,270,41,-9999,-9999,-9999
722640,93035,1940,08,16,12,163,157,10098,23,5,-9999,-9999,-9999
722640,93035,1940,08,16,13,191,157,10102,0,0,-9999,-9999,-9999
722640,93035,1940,08,16,14,230,163,10105,0,0,-9999,-9999,-9999
722640,93035,1940,08,16,15,257,174,10105,270,41,-9999,-9999,-9999
722640,93035,1940,08,16,16,280,169,10105,315,15,-9999,-9999,-9999
722640,93035,1940,08,16,17,296,169,10105,270,31,-9999,-9999,-9999
722640,93035,1940,08,16,18,307,169,10102,270,36,-9999,-9999,-9999
722640,93035,1940,08,16,19,313,169,10098,293,26,-9999,-9999,-9999
722640,93035,1940,08,16,20,307,169,10091,225,26,-9999,-9999,-9999
722640,93035,1940,08,17,12,174,169,10129,360,5,-9999,-9999,-9999
722640,93035,1940,08,17,13,196,174,10135,360,15,-9999,-9999,-9999
722640,93035,1940,08,17,14,241,180,10139,0,0,-9999,-9999,-9999
722640,93035,1940,08,17,15,263,174,10139,225,10,-9999,-9999,-9999
722640,93035,1940,08,17,16,285,174,10139,90,10,-9999,-9999,-9999
722640,93035,1940,08,17,17,302,174,10139,135,15,-9999,-9999,-9999
722640,93035,1940,08,17,18,313,180,10132,0,0,-9999,-9999,-9999
722640,93035,1940,08,17,19,324,174,10129,113,15,-9999,-9999,-9999
722640,93035,1940,08,17,20,335,174,10125,270,10,-9999,-9999,-9999
722640,93035,1940,08,18,13,213,146,10169,23,31,-9999,-9999,-9999
722640,93035,1940,08,18,14,230,152,10180,23,51,-9999,-9999,-9999
722640,93035,1940,08,19,12,163,157,10217,45,21,-9999,-9999,-9999
722640,93035,1940,08,19,13,174,146,10230,45,31,-9999,-9999,-9999
722640,93035,1940,08,19,14,196,146,10230,45,46,-9999,-9999,-9999
722640,93035,1940,08,19,15,202,152,10234,90,67,-9999,-9999,-9999
722640,93035,1940,08,19,16,218,130,10234,90,62,-9999,-9999,-9999
722640,93035,1940,08,19,17,230,113,10234,68,51,-9999,-9999,-9999
722640,93035,1940,08,19,18,235,107,10227,45,57,-9999,-9999,-9999
722640,93035,1940,08,19,19,241,113,10220,68,51,-9999,-9999,-9999
722640,93035,1940,08,19,20,252,113,10217,45,51,-9999,-9999,-9999
722640,93035,1940,08,20,12,91,91,10227,0,0,-9999,-9999,-9999
722640,93035,1940,08,20,13,124,96,10220,338,5,-9999,-9999,-9999
722640,93035,1940,08,20,14,163,102,10224,113,5,-9999,-9999,-9999
722640,93035,1940,08,20,15,196,102,10220,158,15,-9999,-9999,-9999
722640,93035,1940,08,20,16,207,102,10217,0,0,-9999,-9999,-9999
722640,93035,1940,08,20,17,218,102,10217,0,0,-9999,-9999,-9999
722640,93035,1940,08,20,18,235,102,10213,113,5,-9999,-9999,-9999
722640,93035,1940,08,20,19,263,107,10207,135,15,-9999,-9999,-9999
722640,93035,1940,08,20,20,268,107,10200,90,36,-9999,-9999,-9999
722640,93035,1940,08,21,12,96,91,10166,360,10,-9999,-9999,-9999
722640,93035,1940,08,21,13,130,107,10166,90,10,-9999,-9999,-9999
722640,93035,1940,08,21,14,152,124,10169,0,0,-9999,-9999,-9999
722640,93035,1940,08,21,15,213,124,10166,180,15,-9999,-9999,-9999
722640,93035,1940,08,21,16,235,124,10166,180,10,-9999,-9999,-9999
722640,93035,1940,08,21,17,252,130,10166,225,10,-9999,-9999,-9999
722640,93035,1940,08,21,18,257,130,10159,225,15,-9999,-9999,-9999
722640,93035,1940,08,21,19,268,130,10152,45,15,-9999,-9999,-9999
722640,93035,1940,08,21,20,296,119,10146,135,15,-9999,-9999,-9999
722640,93035,1940,08,22,12,124,119,10142,360,15,-9999,-9999,-9999
722640,93035,1940,08,22,13,157,130,10149,360,5,-9999,-9999,-9999
722640,93035,1940,08,22,14,202,135,10152,135,15,-9999,-9999,-9999
722640,93035,1940,08,22,15,224,141,10152,158,21,-9999,-9999,-9999
722640,93035,1940,08,22,16,252,152,10152,180,15,-9999,-9999,-9999
722640,93035,1940,08,22,17,268,152,10149,225,15,-9999,-9999,-9999
722640,93035,1940,08,22,18,285,146,10139,158,15,-9999,-9999,-9999
722640,93035,1940,08,22,19,296,146,10135,225,15,-9999,-9999,-9999
722640,93035,1940,08,22,20,307,141,10129,23,10,-9999,-9999,-9999
722640,93035,1940,08,23,12,141,130,10149,360,10,-9999,-9999,-9999
722640,93035,1940,08,23,13,169,146,10156,45,10,-9999,-9999,-9999
722640,93035,1940,08,23,14,218,152,10159,135,15,-9999,-9999,-9999
722640,93035,1940,08,23,15,241,152,10163,203,21,-9999,-9999,-9999
722640,93035,1940,08,23,16,257,152,10163,203,41,-9999,-9999,-9999
722640,93035,1940,08,23,17,268,163,10159,203,31,-9999,-9999,-9999
722640,93035,1940,08,23,18,280,163,10156,68,15,-9999,-9999,-9999
722640,93035,1940,08,23,19,291,163,10149,90,15,-9999,-9999,-9999
722640,93035,1940,08,23,20,296,157,10142,135,26,-9999,-9999,-9999
722640,93035,1940,08,24,12,146,141,10152,360,5,-9999,-9999,-9999
722640,93035,1940,08,24,13,180,152,10159,0,0,-9999,-9999,-9999
722640,93035,1940,08,24,14,213,157,10163,158,10,-9999,-9999,-9999
722640,93035,1940,08,24,15,241,157,10163,180,21,-9999,-9999,-9999
722640,93035,1940,08,24,16,252,163,10163,180,36,-9999,-9999,-9999
722640,93035,1940,08,24,17,274,163,10159,180,36,-9999,-9999,-9999
722640,93035,1940,08,24,18,291,169,10156,135,26,-9999,-9999,-9999
722640,93035,1940,08,24,19,291,169,10146,180,31,-9999,-9999,-9999
722640,93035,1940,08,24,20,296,157,10132,158,36,-9999,-9999,-9999
722640,93035,1940,08,25,13,191,180,10139,135,5,-9999,-9999,-9999
722640,93035,1940,08,25,14,202,185,10139,180,5,-9999,-9999,-9999
722640,93035,1940,08,26,12,157,157,10129,0,0,-9999,-9999,-9999
722640,93035,1940,08,26,13,180,163,10139,180,5,-9999,-9999,-9999
722640,93035,1940,08,26,14,213,163,10142,180,5,-9999,-9999,-9999
722640,93035,1940,08,26,15,241,163,10142,0,0,-9999,-9999,-9999
722640,93035,1940,08,26,16,252,169,10142,270,10,-9999,-9999,-9999
722640,93035,1940,08,26,17,274,169,10139,248,21,-9999,-9999,-9999
722640,93035,1940,08,26,18,291,163,10132,225,21,-9999,-9999,-9999
722640,93035,1940,08,26,19,302,163,10125,248,15,-9999,-9999,-9999
722640,93035,1940,08,26,20,302,157,10122,248,21,-9999,-9999,-9999
722640,93035,1940,08,27,12,180,174,10152,360,5,-9999,-9999,-9999
722640,93035,1940,08,27,13,202,174,10159,45,5,-9999,-9999,-9999
722640,93035,1940,08,27,14,230,174,10163,315,26,-9999,-9999,-9999
722640,93035,1940,08,27,15,263,174,10163,315,51,-9999,-9999,-9999
722640,93035,1940,08,27,16,274,163,10163,315,46,-9999,-9999,-9999
722640,93035,1940,08,27,17,285,157,10159,315,46,-9999,-9999,-9999
722640,93035,1940,08,27,18,296,141,10156,315,51,-9999,-9999,-9999
722640,93035,1940,08,27,19,302,135,10146,293,41,-9999,-9999,-9999
722640,93035,1940,08,27,20,307,130,10142,270,57,-9999,-9999,-9999
722640,93035,1940,08,28,12,119,102,10135,360,5,-9999,-9999,-9999
722640,93035,1940,08,28,13,157,113,10139,360,5,-9999,-9999,-9999
722640,93035,1940,08,28,14,213,119,10139,90,5,-9999,-9999,-9999
722640,93035,1940,08,28,15,263,119,10139,0,0,-9999,-9999,-9999
722640,93035,1940,08,28,16,291,124,10139,0,0,-9999,-9999,-9999
722640,93035,1940,08,28,17,307,124,10135,45,10,-9999,-9999,-9999
722640,93035,1940,08,28,18,318,119,10125,248,31,-9999,-9999,-9999
722640,93035,1940,08,28,19,329,113,10122,158,26,-9999,-9999,-9999
722640,93035,1940,08,28,20,324,113,10115,68,15,-9999,-9999,-9999
722640,93035,1940,08,29,12,146,102,10122,23,15,-9999,-9999,-9999
722640,93035,1940,08,29,13,180,107,10122,360,15,-9999,-9999,-9999
722640,93035,1940,08,29,14,235,107,10125,23,10,-9999,-9999,-9999
722640,93035,1940,08,29,15,274,107,10125,180,21,-9999,-9999,-9999
722640,93035,1940,08,29,16,291,107,10125,180,36,-9999,-9999,-9999
722640,93035,1940,08,29,17,307,113,10125,180,46,-9999,-9999,-9999
722640,93035,1940,08,29,18,318,119,10108,270,15,-9999,-9999,-9999
722640,93035,1940,08,29,19,296,119,10108,90,72,-9999,-9999,-9999
722640,93035,1940,08,29,20,313,130,10105,90,15,-9999,-9999,-9999
722640,93035,1940,08,30,12,141,124,10173,270,15,-9999,-9999,-9999
722640,93035,1940,08,30,13,157,130,10176,45,21,-9999,-9999,-9999
722640,93035,1940,08,30,14,174,130,10180,45,15,-9999,-9999,-9999
722640,93035,1940,08,30,15,213,135,10180,158,46,-9999,-9999,-9999
722640,93035,1940,08,30,16,224,141,10186,113,41,-9999,-9999,-9999
722640,93035,1940,08,30,17,218,146,10186,135,26,-9999,-9999,-9999
722640,93035,1940,08,30,18,224,141,10183,90,10,-9999,-9999,-9999
722640,93035,1940,08,30,19,241,141,10180,135,31,-9999,-9999,-9999
722640,93035,1940,08,30,20,241,146,10176,135,41,-9999,-9999,-9999
722640,93035,1940,08,31,12,163,157,10207,90,10,-9999,-9999,-9999
722640,93035,1940,08,31,13,180,157,10210,90,5,-9999,-9999,-9999
722640,93035,1940,08,31,14,196,157,10217,113,31,-9999,-9999,-9999
722640,93035,1940,08,31,15,191,157,10217,180,41,-9999,-9999,-9999
722640,93035,1940,08,31,16,196,157,10220,225,51,-9999,-9999,-9999
722640,93035,1940,08,31,17,196,157,10217,248,15,-9999,-9999,-9999
722640,93035,1940,08,31,18,218,157,10217,90,5,-9999,-9999,-9999
722640,93035,1940,08,31,19,252,157,10210,225,15,-9999,-9999,-9999
722640,93035,1940,08,31,20,252,152,10200,203,26,-9999,-9999,-9999
722640,93035,1940,09,01,06,-9999,-9999,-9999,248,-9999,-9999,-9999,-9999
722640,93035,1940,09,01,13,174,169,10183,0,0,-9999,-9999,-9999
722640,93035,1940,09,01,14,213,169,10180,180,15,-9999,-9999,-9999
722640,93035,1940,09,02,13,163,157,10159,225,21,-9999,-9999,-9999
722640,93035,1940,09,02,14,174,163,10163,225,21,-9999,-9999,-9999
722640,93035,1940,09,03,12,141,135,10149,360,5,-9999,-9999,-9999
722640,93035,1940,09,03,13,163,141,10149,360,10,-9999,-9999,-9999
722640,93035,1940,09,03,14,196,141,10149,45,5,-9999,-9999,-9999
722640,93035,1940,09,03,15,230,141,10149,180,15,-9999,-9999,-9999
722640,93035,1940,09,03,16,241,141,10152,180,36,-9999,-9999,-9999
722640,93035,1940,09,03,17,263,152,10149,158,36,-9999,-9999,-9999
722640,93035,1940,09,03,18,274,157,10146,113,26,-9999,-9999,-9999
722640,93035,1940,09,03,19,285,157,10142,180,21,-9999,-9999,-9999
722640,93035,1940,09,03,20,285,163,10139,225,31,-9999,-9999,-9999
722640,93035,1940,09,04,12,163,157,10132,360,5,-9999,-9999,-9999
722640,93035,1940,09,04,13,180,169,10142,23,10,-9999,-9999,-9999
722640,93035,1940,09,04,14,218,169,10146,158,10,-9999,-9999,-9999
722640,93035,1940,09,04,15,241,169,10149,180,31,-9999,-9999,-9999
722640,93035,1940,09,04,16,268,174,10149,203,26,-9999,-9999,-9999
722640,93035,1940,09,04,17,280,174,10146,203,26,-9999,-9999,-9999
722640,93035,1940,09,04,18,291,174,10139,203,21,-9999,-9999,-9999
722640,93035,1940,09,04,19,291,169,10135,203,15,-9999,-9999,-9999
722640,93035,1940,09,04,20,307,169,10129,23,15,-9999,-9999,-9999
722640,93035,1940,09,05,12,163,157,10156,360,10,-9999,-9999,-9999
722640,93035,1940,09,05,13,185,174,10159,360,5,-9999,-9999,-9999
722640,93035,1940,09,05,14,218,196,10163,135,15,-9999,-9999,-9999
722640,93035,1940,09,05,15,235,174,10163,180,26,-9999,-9999,-9999
722640,93035,1940,09,05,16,257,174,10163,158,26,-9999,-9999,-9999
722640,93035,1940,09,05,17,268,174,10159,180,31,-9999,-9999,-9999
722640,93035,1940,09,05,18,285,174,10156,203,31,-9999,-9999,-9999
722640,93035,1940,09,05,19,274,174,10153,45,21,-9999,-9999,-9999
722640,93035,1940,09,05,20,268,180,10150,158,26,-9999,-9999,-9999
722640,93035,1940,09,06,12,141,130,10180,23,15,-9999,-9999,-9999
722640,93035,1940,09,06,13,157,130,10180,338,10,-9999,-9999,-9999
722640,93035,1940,09,06,14,207,130,10183,113,21,-9999,-9999,-9999
722640,93035,1940,09,06,15,230,130,10186,135,26,-9999,-9999,-9999
722640,93035,1940,09,06,16,252,130,10186,135,26,-9999,-9999,-9999
